nodeID,drug_name,x_id,cancer_gene,brite
Q9BQ39,SB590885;GDC-0879;Dabrafenib;Savolitinib,DDX50,False,Spliceosome
Q9BQ48,Afatinib;Savolitinib,MRPL34,False,Ribosome
Q9BQ61,Afatinib;Savolitinib,TRIR,False,DNA replication proteins
Q9BQ69,TGX221,MACROD1,False,Enzymes
Q9BQ95,Afatinib,ECSIT,False,Mitochondrial biogenesis
Q9BQA1,Afatinib;TGX221,WDR77,False,Spliceosome
Q9BQC6,Afatinib,MRPL57,False,none
Q9BQE3,Dabrafenib;PLX-4720;Savolitinib,TUBA1C,False,Messenger RNA biogenesis
Q9BQE5,TL-2-105,APOL2,False,none
Q9BQP7,Afatinib,MGME1,False,Mitochondrial biogenesis
Q9BQS8,WEHI-539,FYCO1,False,Membrane trafficking
Q9BR76,WEHI-539;GSK269962A;Crizotinib,CORO1B,False,Cytoskeleton proteins
Q9BRA2,PLX-4720;Savolitinib,TXNDC17,False,none
Q9BRD0,Savolitinib;Ara-G,BUD13,False,Spliceosome
Q9BRJ2,Afatinib;AZD4547;PF-06747775,MRPL45,False,none
Q9BRP8,Crizotinib;PF-06747775;IAP_7638;AZD5582,PYM1,False,Messenger RNA biogenesis
Q9BRQ0,WEHI-539;Pemetrexed,PYGO2,False,none
Q9BRQ6,Afatinib;PF-06747775,CHCHD6,False,Protein phosphatases and associated proteins
Q9BRT3,Afatinib;PF-06747775,MIEN1,False,none
Q9BRX2,GSK429286A,PELO,False,Messenger RNA biogenesis
Q9BS26,Afatinib;IAP_7638;PF-06747775;AZD5582,ERP44,False,Membrane trafficking
Q9BSC4,Afatinib;Savolitinib,NOL10,False,Ribosome biogenesis
Q9BSD7,Venetoclax,NTPCR,False,Enzymes
Q9BSF4,Savolitinib,TIMM29,False,none
Q9BSH4,Afatinib,TACO1,False,Mitochondrial biogenesis
Q9BSH5,Afatinib;PF-06747775;GSK429286A,HDHD3,False,none
Q9BSJ8,TGX221;AZD5582;Savolitinib,ESYT1,False,none
Q9BT23,Temozolomide,LIMD2,False,none
Q9BT73,Crizotinib,PSMG3,False,Proteasome
Q9BT78,Afatinib;AZD5582,COPS4,False,Ubiquitin system
Q9BTD8,Savolitinib,RBM42,False,Domain-containing proteins not elsewhere classified
Q9BTE1,SB590885;Imatinib;Savolitinib,DCTN5,False,Chromosome and associated proteins
Q9BTE3,Afatinib;Venetoclax,MCMBP,False,none
Q9BTT0,Afatinib;TGX221;Savolitinib,ANP32E,False,Chromosome and associated proteins
Q9BTT6,Afatinib;PF-06747775,LRRC1,False,none
Q9BTU6,Dabrafenib,PI4K2A,False,Membrane trafficking
Q9BTV4,SB590885;TGX221;AZD5582;Crizotinib,TMEM43,False,none
Q9BTY7,Savolitinib,HGH1,False,none
Q9BU23,LIMK1 inhibitor BMS4;Dabrafenib;PLX-4720,LMF2,False,none
Q9BU61,IAP_7638;AZD5582,NDUFAF3,False,Mitochondrial biogenesis
Q9BU89,Savolitinib,DOHH,False,Enzymes
Q9BUB7,Savolitinib,TMEM70,False,Mitochondrial biogenesis
Q9BUF5,Afatinib;PF-06747775;GSK429286A,TUBB6,False,Chromosome and associated proteins
Q9BUJ2,Savolitinib,HNRNPUL1,False,none
Q9BUP3,Afatinib;Cetuximab;PF-06747775,HTATIP2,False,Exosome
Q9BUQ8,SB590885;Dabrafenib;PLX-4720;Savolitinib,DDX23,False,Spliceosome
Q9BUR5,Savolitinib,APOO,False,Mitochondrial biogenesis
Q9BUT1,Ara-G,BDH2,False,Enzymes
Q9BV23,Ara-G;Savolitinib,ABHD6,False,Peptidases and inhibitors
Q9BV36,SB590885;Dabrafenib,MLPH,False,Membrane trafficking
Q9BV38,Savolitinib,WDR18,False,Ribosome biogenesis
Q9BV40,Afatinib;Linifanib;PF-06747775,VAMP8,False,Membrane trafficking
Q9BV86,Afatinib,NTMT1,False,Enzymes
Q9BVA1,Venetoclax,TUBB2B,False,Chromosome and associated proteins
Q9BVC6,TGX221;Venetoclax,TMEM109,False,none
Q9BVG4,SB590885,PBDC1,False,none
Q9BVK6,Afatinib;IAP_5620;AZD5582;Venetoclax;IAP_7638,TMED9,False,Membrane trafficking
Q9BVP2,SB590885,GNL3,False,Ribosome biogenesis
Q9BVT8,AZD5582,TMUB1,False,Ubiquitin system
Q9BW27,SB590885;Savolitinib,NUP85,False,Messenger RNA biogenesis
Q9BWD1,Afatinib;Venetoclax,ACAT2,False,Exosome
Q9BWF3,Dabrafenib,RBM4,False,Spliceosome
Q9BWM7,Dabrafenib;TGX221;PLX-4720,SFXN3,False,Mitochondrial biogenesis
Q9BX68,Dabrafenib,HINT2,False,none
Q9BXI6,SB590885;Savolitinib,TBC1D10A,False,Membrane trafficking
Q9BXJ9,Afatinib,NAA15,False,Chromosome and associated proteins
Q9BXK5,Afatinib;IAP_5620;Savolitinib,BCL2L13,False,none
Q9BXP2,Dabrafenib;AZD5582,SLC12A9,False,Transporters
Q9BXP5,SB590885;Afatinib,SRRT,False,none
Q9BY32,SB590885;Afatinib,ITPA,False,Enzymes
Q9BY44,Crizotinib,EIF2A,False,Messenger RNA biogenesis
Q9BYD1,Afatinib;WEHI-539;PF-06747775;SB590885;Ara-G,MRPL13,False,Ribosome
Q9BYD2,SB590885;Afatinib,MRPL9,False,Ribosome
Q9BYD3,Afatinib;Savolitinib;WEHI-539;PF-06747775;SB590885;Ara-G,MRPL4,False,Ribosome
Q9BYD6,SB590885;Afatinib;PLX-4720,MRPL1,False,Ribosome
Q9BYN8,Afatinib;PF-06747775;Savolitinib,MRPS26,False,Ribosome
Q9BYT8,Venetoclax,NLN,False,Peptidases and inhibitors
Q9BZE1,SB590885;Afatinib;Savolitinib,MRPL37,False,Ribosome
Q9BZF1,GSK429286A;Savolitinib,OSBPL8,False,Membrane trafficking
Q9BZI7,Linifanib,UPF3B,True,Messenger RNA biogenesis
Q9BZK7,AC220,TBL1XR1,True,Chromosome and associated proteins
Q9BZL1,Afatinib;Savolitinib,UBL5,False,Spliceosome
Q9BZX2,Afatinib,UCK2,False,Enzymes
Q9BZZ5,Crizotinib;Venetoclax;IAP_7638;AZD5582,API5,False,none
Q9C004,SB590885,SPRY4,False,none
Q9C005,TGX221,DPY30,False,Chromosome and associated proteins
Q9C0B1,Afatinib,FTO,False,Messenger RNA biogenesis
Q9C0B5,Afatinib,ZDHHC5,False,Membrane trafficking
Q9C0C2,Afatinib;Lapatinib,TNKS1BP1,False,none
Q9C0E8,GSK269962A,LNPK,False,Membrane trafficking
Q9C0J8,Capmatinib,WDR33,False,Messenger RNA biogenesis
Q9GZR2,Afatinib;AZD5582,REXO4,False,Ribosome biogenesis
Q9GZS3,SB590885;Afatinib;Dabrafenib;PLX-4720,WDR61,False,Messenger RNA biogenesis
Q9GZT3,Afatinib;PF-06747775,SLIRP,False,Cilium and associated proteins
Q9GZT6,PD173074,CCDC90B,False,none
Q9GZT8,Afatinib;Crizotinib,NIF3L1,False,none
Q9GZZ1,Afatinib,NAA50,False,Chromosome and associated proteins
Q9H019,Afatinib,MTFR1L,False,none
Q9H074,AZD5582,PAIP1,False,Messenger RNA biogenesis
Q9H078,PF-06747775,CLPB,False,Chaperones and folding catalysts
Q9H082,Savolitinib,RAB33B,False,Membrane trafficking
Q9H0A0,Afatinib;Savolitinib,NAT10,False,Ribosome biogenesis
Q9H0C8,Afatinib;Savolitinib,ILKAP,False,Protein phosphatases and associated proteins
Q9H0E2,GDC-0879;PLX-4720;Dabrafenib;SB590885;IAP_7638,TOLLIP,False,Exosome
Q9H0E3,AC220,SAP130,False,Chromosome and associated proteins
Q9H0H5,SB590885;Dabrafenib,RACGAP1,False,Membrane trafficking
Q9H0S4,SB590885,DDX47,False,Ribosome biogenesis
Q9H0U4,Afatinib;Crizotinib,RAB1B,False,Membrane trafficking
Q9H0U6,Afatinib;Savolitinib;WEHI-539;PF-06747775;SB590885,MRPL18,False,Ribosome
Q9H173,AZD5582,SIL1,False,Mitochondrial biogenesis
Q9H1A3,SB590885;GDC-0879;Dabrafenib;PLX-4720,METTL9,False,none
Q9H1E3,Crizotinib;IAP_5620;IAP_7638;AZD5582,NUCKS1,False,none
Q9H1E5,Afatinib,TMX4,False,none
Q9H223,PLX-4720;IAP_7638;Dabrafenib;LIMK1 inhibitor BMS4;Ara-G,EHD4,False,Membrane trafficking
Q9H299,Afatinib;AZD5582;Savolitinib;PLX-4720;Dabrafenib;PF-06747775;LIMK1 inhibitor BMS4,SH3BGRL3,False,Domain-containing proteins not elsewhere classified
Q9H2D6,Dabrafenib;Venetoclax;PLX-4720,TRIOBP,False,Cytoskeleton proteins
Q9H2M9,Venetoclax;IAP_7638,RAB3GAP2,False,Membrane trafficking
Q9H2P0,Dabrafenib;Venetoclax;IAP_7638;Ara-G,ADNP,False,Transcription factors
Q9H2V7,Venetoclax,SPIN1,False,Transporters
Q9H2W6,SB590885;Afatinib;PF-06747775,MRPL46,False,Ribosome
Q9H307,Afatinib;AZD5582;TGX221;PLX-4720;Dabrafenib,PNN,False,Messenger RNA biogenesis
Q9H3K2,Motesanib,GHITM,False,Transporters
Q9H3N1,Afatinib;IAP_7638;AZD5582,TMX1,False,none
Q9H3S7,Dabrafenib,PTPN23,False,Protein phosphatases and associated proteins
Q9H3U1,Dabrafenib;Savolitinib,UNC45A,False,Chaperones and folding catalysts
Q9H444,IAP_7638;AZD5582,CHMP4B,False,Membrane trafficking
Q9H4A6,IAP_7638;AZD5582,GOLPH3,False,Membrane trafficking
Q9H4G0,Afatinib;PF-06747775;GSK429286A,EPB41L1,False,Domain-containing proteins not elsewhere classified
Q9H4I3,Savolitinib,TRABD,False,none
Q9H583,Savolitinib,HEATR1,False,Ribosome biogenesis
Q9H5V8,Dabrafenib;Venetoclax,CDCP1,False,CD molecules
Q9H5X1,Dabrafenib,CIAO2A,False,none
Q9H6D7,Crizotinib,HAUS4,False,Chromosome and associated proteins
Q9H6H4,Savolitinib,REEP4,False,none
Q9H6R0,Savolitinib,DHX33,False,Ribosome biogenesis
Q9H6R3,CAY10566,ACSS3,False,Lipid biosynthesis proteins
Q9H6R4,Afatinib,NOL6,False,Ribosome biogenesis
Q9H6S3,Afatinib,EPS8L2,False,Membrane trafficking
Q9H6V9,SB590885,LDAH,False,none
Q9H6Z4,Afatinib;IAP_5620;Savolitinib;AZD5582;IAP_7638,RANBP3,False,none
Q9H773,Savolitinib;Venetoclax;IAP_7638;AZD5582,DCTPP1,False,Enzymes
Q9H788,SB590885,SH2D4A,False,Protein phosphatases and associated proteins
Q9H7B2,IAP_5620,RPF2,False,Ribosome biogenesis
Q9H7Z7,SB590885;Afatinib;PF-06747775,PTGES2,False,Enzymes
Q9H845,SB590885;Afatinib;PF-06747775,ACAD9,False,Mitochondrial biogenesis
Q9H8H0,Afatinib,NOL11,False,none
Q9H8V3,Ara-G,ECT2,False,Membrane trafficking
Q9H8Y5,A-1155463,ANKZF1,False,Ribosome biogenesis
Q9H910,IAP_7638,JPT2,False,none
Q9H939,AZD5582,PSTPIP2,False,Membrane trafficking
Q9H944,Crizotinib,MED20,False,Transcription machinery
Q9H9A6,Afatinib;PF-06747775;Crizotinib,LRRC40,False,none
Q9H9B1,GDC-0879;TGX221;PLX-4720;Dabrafenib;SB590885,EHMT1,False,Chromosome and associated proteins
Q9H9B4,Crizotinib,SFXN1,False,Mitochondrial biogenesis
Q9H9J2,SB590885;Afatinib;WEHI-539;Savolitinib,MRPL44,False,Ribosome
Q9H9P8,Afatinib;Savolitinib;CAY10566;PF-06747775;GSK429286A,L2HGDH,False,Enzymes
Q9HA77,Savolitinib,CARS2,False,Amino acid related enzymes
Q9HAF1,Afatinib;Dabrafenib;Venetoclax,MEAF6,False,Chromosome and associated proteins
Q9HAV7,Venetoclax,GRPEL1,False,Chaperones and folding catalysts
Q9HB71,Afatinib;IAP_7638;AZD5582,CACYBP,False,none
Q9HBH5,Afatinib,RDH14,False,Enzymes
Q9HC52,Venetoclax;IAP_7638,CBX8,False,Chromosome and associated proteins
Q9HC84,SB590885,MUC5B,False,Membrane trafficking
Q9HCC0,Crizotinib;Afatinib;Savolitinib;PF-06747775;GSK429286A,MCCC2,False,Enzymes
Q9HCD5,Dabrafenib,NCOA5,False,none
Q9HCE1,IAP_7638,MOV10,False,Messenger RNA biogenesis
Q9HCG8,SB590885,CWC22,False,Spliceosome
Q9HCM4,IAP_7638,EPB41L5,False,Domain-containing proteins not elsewhere classified
Q9HCS7,SB590885;GDC-0879;Dabrafenib;PLX-4720,XAB2,False,Messenger RNA biogenesis
Q9HCU5,Crizotinib;Savolitinib,PREB,False,Membrane trafficking
Q9HD33,SB590885;Afatinib;Savolitinib,MRPL47,False,Ribosome
Q9HD42,AZD5582,CHMP1A,False,Membrane trafficking
Q9HD45,Afatinib;PF-06747775,TM9SF3,False,Exosome
Q9HDC9,AC220;AZD5582;Crizotinib,APMAP,False,Membrane trafficking
Q9NNW7,KIT_5808,TXNRD2,False,Enzymes
Q9NP58,Savolitinib;IAP_7638;AZD5582,ABCB6,False,Transporters
Q9NP61,Dabrafenib;PLX-4720,ARFGAP3,True,Membrane trafficking
Q9NP79,Afatinib;Savolitinib;AZD5582,VTA1,False,Membrane trafficking
Q9NP92,Savolitinib,MRPS30,False,Ribosome
Q9NPA0,IAP_7638;AZD5582;Venetoclax;Crizotinib,EMC7,False,Membrane trafficking
Q9NPA8,Savolitinib;TGX221;BIX-02188;AC220;Crizotinib,ENY2,False,Transcription machinery
Q9NPE3,Afatinib,NOP10,False,Ribosome biogenesis
Q9NPH2,Savolitinib,ISYNA1,False,Enzymes
Q9NPJ3,AZD5582,ACOT13,False,Lipid biosynthesis proteins
Q9NPL8,Dabrafenib;PLX-4720;Savolitinib,TIMMDC1,False,Mitochondrial biogenesis
Q9NPQ8,Afatinib;PF-06747775,RIC8A,False,none
Q9NQ29,Afatinib,LUC7L,False,none
Q9NQ50,Afatinib;PF-06747775;Savolitinib,MRPL40,False,Ribosome
Q9NQ88,GDC-0879;Savolitinib;PLX-4720;Dabrafenib;SB590885;Ara-G,TIGAR,False,Enzymes
Q9NQC3,WH-4-023;Savolitinib;TGX221;PLX-4720;Dabrafenib;PF-06747775;GSK429286A,RTN4,True,Membrane trafficking
Q9NQG5,Ara-G;IAP_7638;AZD5582,RPRD1B,False,Transcription machinery
Q9NQP4,Afatinib;AZD5582,PFDN4,False,Chaperones and folding catalysts
Q9NQR4,Crizotinib;Dabrafenib;SB590885;AZD5582,NIT2,False,Enzymes
Q9NQW6,SB590885;TGX221,ANLN,False,Cytoskeleton proteins
Q9NQX3,WH-4-023;TGX221;Savolitinib,GPHN,False,Enzymes
Q9NQX7,AC220,ITM2C,False,Exosome
Q9NR09,AZD5582,BIRC6,False,Peptidases and inhibitors
Q9NR12,Afatinib;WH-4-023;GSK269962A;TGX221;PF-06747775;SB590885;GSK429286A,PDLIM7,False,Domain-containing proteins not elsewhere classified
Q9NR30,SB590885;Dabrafenib,DDX21,False,Ribosome biogenesis
Q9NR45,Savolitinib;AZD5582,NANS,False,Enzymes
Q9NR46,IAP_7638;AZD5582,SH3GLB2,False,Membrane trafficking
Q9NR50,Afatinib,EIF2B3,False,Translation factors
Q9NRF8,Dabrafenib,CTPS2,False,Enzymes
Q9NRG7,Nilotinib,SDR39U1,False,none
Q9NRL2,Afatinib;PLX-4720;Dabrafenib;PF-06747775;SB590885,BAZ1A,False,Chromosome and associated proteins
Q9NRL3,Temozolomide;AZD5582,STRN4,False,Protein phosphatases and associated proteins
Q9NRN7,Afatinib;Savolitinib;Venetoclax;AZD5582,AASDHPPT,False,Enzymes
Q9NRR5,SB590885,UBQLN4,False,Membrane trafficking
Q9NRS6,AZD5582,SNX15,False,Domain-containing proteins not elsewhere classified
Q9NRV9,Dabrafenib,HEBP1,False,none
Q9NRX2,SB590885;Afatinib;Savolitinib,MRPL17,False,Ribosome
Q9NS69,SB590885,TOMM22,False,Mitochondrial biogenesis
Q9NS86,Afatinib;Cetuximab;AZD5582,LANCL2,False,none
Q9NSD9,Afatinib;IAP_5620;IAP_7638;AZD5582,FARSB,False,Amino acid related enzymes
Q9NSE4,Afatinib;PF-06747775;Savolitinib,IARS2,False,Amino acid related enzymes
Q9NT62,SB590885;Afatinib,ATG3,False,Membrane trafficking
Q9NTI5,AC220,PDS5B,False,Chromosome and associated proteins
Q9NTJ3,Afatinib;PF-06747775,SMC4,False,Chromosome and associated proteins
Q9NTK5,Afatinib;IAP_7638;AZD5582,OLA1,False,Chromosome and associated proteins
Q9NTZ6,Crizotinib;Afatinib;IAP_7638;AZD5582,RBM12,False,Spliceosome
Q9NU22,Lapatinib,MDN1,False,Ribosome biogenesis
Q9NUB1,SB590885,ACSS1,False,Lipid biosynthesis proteins
Q9NUD5,Savolitinib,ZCCHC3,False,none
Q9NUJ1,Afatinib;Savolitinib,ABHD10,False,Peptidases and inhibitors
Q9NUP9,Afatinib;Cetuximab;PF-06747775;AZD5582,LIN7C,False,Membrane trafficking
Q9NV06,Afatinib;Savolitinib,DCAF13,False,Ribosome biogenesis
Q9NVD7,GSK429286A;Afatinib;TGX221;AZD5582,PARVA,False,Cytoskeleton proteins
Q9NVG8,IAP_7638,TBC1D13,False,Membrane trafficking
Q9NVI1,AZD5582,FANCI,False,DNA repair and recombination proteins
Q9NVI7,Crizotinib,ATAD3A,False,Mitochondrial biogenesis
Q9NVM6,Savolitinib,DNAJC17,False,Chaperones and folding catalysts
Q9NVM9,Savolitinib,INTS13,False,none
Q9NVP1,Afatinib;Savolitinib,DDX18,False,Spliceosome
Q9NVS2,Savolitinib,MRPS18A,False,Ribosome
Q9NVS9,Savolitinib;IAP_7638;AZD5582,PNPO,False,Enzymes
Q9NVT9,Afatinib,ARMC1,False,Exosome
Q9NW64,GDC-0879;AZD5582;PLX-4720;Dabrafenib;SB590885,RBM22,False,Spliceosome
Q9NW82,Dabrafenib,WDR70,False,Ubiquitin system
Q9NWB6,Venetoclax;Savolitinib,ARGLU1,False,Spliceosome
Q9NWH9,Afatinib;Dabrafenib,SLTM,False,Domain-containing proteins not elsewhere classified
Q9NWS8,Imatinib;Axitinib;Motesanib;BIX-02188;Nilotinib;KIT_6754,RMND1,False,Mitochondrial biogenesis
Q9NWU5,Afatinib;Savolitinib,MRPL22,False,Ribosome
Q9NWV4,Afatinib;Crizotinib,CZIB,False,none
Q9NX24,Dabrafenib,NHP2,False,Ribosome biogenesis
Q9NX40,AZD5582,OCIAD1,False,none
Q9NX55,Savolitinib,HYPK,False,none
Q9NX58,IAP_7638,LYAR,False,Transcription factors
Q9NX63,PD173074,CHCHD3,False,Protein phosphatases and associated proteins
Q9NXE4,IAP_7638;AZD5582,SMPD4,False,Enzymes
Q9NXF1,Savolitinib,TEX10,False,Ribosome biogenesis
Q9NXG2,GSK269962A,THUMPD1,False,Transfer RNA biogenesis
Q9NXR7,AZD5582,BABAM2,False,Ubiquitin system
Q9NXU5,IAP_7638,ARL15,False,GTP-binding proteins
Q9NXW2,SB590885;Afatinib;Cetuximab,DNAJB12,False,Chaperones and folding catalysts
Q9NY12,Savolitinib,GAR1,False,Ribosome biogenesis
Q9NY33,Savolitinib;IAP_7638;AZD5582,DPP3,False,Peptidases and inhibitors
Q9NY61,Afatinib,AATF,False,Ribosome biogenesis
Q9NY93,Afatinib;IAP_7638;AZD5582,DDX56,False,Ribosome biogenesis
Q9NYB0,IAP_7638,TERF2IP,False,DNA replication proteins
Q9NYF8,Dabrafenib,BCLAF1,True,Spliceosome
Q9NYK5,SB590885;Afatinib,MRPL39,False,Ribosome
Q9NYL9,Afatinib;Venetoclax;SB590885;AC220;PF-06747775;Lapatinib,TMOD3,False,Cytoskeleton proteins
Q9NYU2,AZD5582,UGGT1,False,Glycosyltransferases
Q9NZ08,IAP_5620;IAP_7638;AZD5582,ERAP1,False,Peptidases and inhibitors
Q9NZ53,TGX221,PODXL2,False,none
Q9NZB2,IAP_7638;AZD5582,FAM120A,False,none
Q9NZI8,Afatinib;TGX221,IGF2BP1,False,Spliceosome
Q9NZJ7,AC220,MTCH1,False,Mitochondrial biogenesis
Q9NZL4,Afatinib;Savolitinib,HSPBP1,False,Chaperones and folding catalysts
Q9NZM1,SB590885;GDC-0879;Afatinib,MYOF,False,Membrane trafficking
Q9NZN4,AZD4547;PD173074;Savolitinib,EHD2,False,Membrane trafficking
Q9NZQ7,SB590885,CD274,False,CD molecules
Q9NZT2,GDC-0879;Dabrafenib;Savolitinib,OGFR,False,none
Q9NZU0,Pemetrexed,FLRT3,False,Domain-containing proteins not elsewhere classified
Q9P015,Afatinib;Savolitinib;PF-06747775;SB590885;Ara-G,MRPL15,False,Ribosome
Q9P016,WH-4-023;WEHI-539;TGX221,THYN1,False,none
Q9P032,Savolitinib,NDUFAF4,False,Mitochondrial biogenesis
Q9P035,Nilotinib;Savolitinib,HACD3,False,Lipid biosynthesis proteins
Q9P0I2,Savolitinib,EMC3,False,Membrane trafficking
Q9P0J0,SB590885,NDUFA13,False,none
Q9P0J1,IAP_5620;IAP_7638;AZD5582,PDP1,False,Protein phosphatases and associated proteins
Q9P0M9,Afatinib;Savolitinib;WEHI-539;PF-06747775;SB590885;AZD4547,MRPL27,False,Ribosome
Q9P0P0,Savolitinib,RNF181,False,Ubiquitin system
Q9P0R6,Savolitinib,GSKIP,False,none
Q9P0U1,Quizartinib,TOMM7,False,Membrane trafficking
Q9P1Y5,AZD5582,CAMSAP3,False,Protein phosphatases and associated proteins
Q9P206,Afatinib;AZD5582;Dabrafenib;WEHI-539;PF-06747775,KIAA1522,False,none
Q9P258,Afatinib;Venetoclax;IAP_7638;AZD5582,RCC2,False,none
Q9P260,Venetoclax,RELCH,False,Membrane trafficking
Q9P266,Savolitinib,JCAD,False,none
Q9P287,Savolitinib,BCCIP,False,Ribosome biogenesis
Q9P2B2,Afatinib;Cetuximab;AZD5582,PTGFRN,False,Exosome
Q9P2B4,Savolitinib,CTTNBP2NL,False,none
Q9P2E9,WH-4-023;TGX221;PLX-4720;AZD1152-HQPA;WEHI-539;Dabrafenib;Venetoclax;A-1155463,RRBP1,False,none
Q9P2I0,Nilotinib;Dabrafenib,CPSF2,False,Messenger RNA biogenesis
Q9P2M7,GSK429286A,CGN,False,none
Q9P2N5,PF-06747775,RBM27,False,Spliceosome
Q9P2R3,Afatinib;Dabrafenib;PLX-4720,ANKFY1,False,Membrane trafficking
Q9P2R7,Afatinib;PF-06747775;PLX-4720;Savolitinib,SUCLA2,False,Exosome
Q9P2W9,AZD5582,STX18,False,Membrane trafficking
Q9UBB4,Venetoclax,ATXN10,False,none
Q9UBB5,Afatinib;Axitinib;NVP-BHG712,MBD2,False,Chromosome and associated proteins
Q9UBC2,Crizotinib,EPS15L1,False,Membrane trafficking
Q9UBE0,Afatinib;Savolitinib;PLK4_0066;Venetoclax;SB590885;Crizotinib,SAE1,False,Ubiquitin system
Q9UBH6,Savolitinib,XPR1,False,Transporters
Q9UBI6,WH-4-023;IAP_5620;TGX221;PLX-4720;Dabrafenib;Venetoclax;IAP_7638;Ara-G,GNG12,False,Exosome
Q9UBM7,Afatinib;IAP_5620;AZD5582;PF-06747775;IAP_7638,DHCR7,False,Enzymes
Q9UBQ5,Afatinib;Savolitinib;Crizotinib,EIF3K,False,Translation factors
Q9UBR2,Dabrafenib,CTSZ,False,Peptidases and inhibitors
Q9UBS4,IAP_7638;AZD5582,DNAJB11,False,Chaperones and folding catalysts
Q9UBS8,SB590885;Dabrafenib;PLX-4720,RNF14,False,Ubiquitin system
Q9UBT2,Afatinib;AZD5582;PLK4_0066;Venetoclax;SB590885;Crizotinib,UBA2,False,Ubiquitin system
Q9UBV8,IAP_7638,PEF1,False,Domain-containing proteins not elsewhere classified
Q9UD71,AZD5582,PPP1R1B,False,Protein phosphatases and associated proteins
Q9UDY2,Afatinib;PF-06747775,TJP2,True,none
Q9UEE9,TGX221,CFDP1,False,none
Q9UFW8,Afatinib;Dabrafenib,CGGBP1,False,none
Q9UG63,SB590885;Afatinib;Dabrafenib;PLX-4720,ABCF2,False,Ribosome biogenesis
Q9UGI8,Savolitinib;AZD6094;AZD5582,TES,False,Domain-containing proteins not elsewhere classified
Q9UGT4,Savolitinib,SUSD2,False,Domain-containing proteins not elsewhere classified
Q9UGU0,Savolitinib,TCF20,False,Transcription factors
Q9UGV2,Afatinib;Savolitinib,NDRG3,False,none
Q9UH65,AZD5582,SWAP70,False,Membrane trafficking
Q9UH99,AZD5582;Savolitinib,SUN2,False,Chromosome and associated proteins
Q9UHA4,Savolitinib,LAMTOR3,False,none
Q9UHB6,Afatinib;Venetoclax,LIMA1,True,Cytoskeleton proteins
Q9UHB9,Afatinib,SRP68,False,Secretion system
Q9UHG3,Afatinib,PCYOX1,False,Enzymes
Q9UHL4,SB590885;Dabrafenib,DPP7,False,Peptidases and inhibitors
Q9UHR4,PF-06747775,BAIAP2L1,False,Membrane trafficking
Q9UHR5,IAP_7638,SAP30BP,False,Chromosome and associated proteins
Q9UHV9,Afatinib;IAP_5620;AZD5582;Savolitinib;IAP_7638;Crizotinib,PFDN2,False,Chaperones and folding catalysts
Q9UHX1,Afatinib;WEHI-539;AZD5582,PUF60,False,Spliceosome
Q9UHY1,Dabrafenib,NRBP1,False,Protein kinases
Q9UHY7,SB590885;TGX221,ENOPH1,False,Enzymes
Q9UI08,Temozolomide,EVL,False,none
Q9UI09,AC220;SB590885,NDUFA12,False,none
Q9UI10,Afatinib,EIF2B4,False,Translation factors
Q9UI12,Afatinib;GDC-0879;PLX-4720;Dabrafenib;SB590885,ATP6V1H,False,none
Q9UI15,IAP_7638,TAGLN3,False,Membrane trafficking
Q9UI30,Afatinib;IAP_5620;IAP_7638;AZD5582,TRMT112,False,Transfer RNA biogenesis
Q9UI42,TL-1-85,CPA4,False,Peptidases and inhibitors
Q9UIG0,Savolitinib,BAZ1B,False,Chromosome and associated proteins
Q9UIM3,WH-4-023;TGX221;IAP_7638;AZD5582,FKBP4,False,Chaperones and folding catalysts
Q9UIQ6,AZD5582;Savolitinib,LNPEP,True,Peptidases and inhibitors
Q9UIS9,Crizotinib,MBD1,False,Transcription factors
Q9UIV1,A-1155463,CNOT7,False,Messenger RNA biogenesis
Q9UIW2,Capmatinib,PLXNA1,True,none
Q9UJ14,IAP_7638,GGT7,False,Peptidases and inhibitors
Q9UJ70,Dabrafenib,NAGK,False,Enzymes
Q9UJS0,Crizotinib,SLC25A13,False,Transporters
Q9UJU6,Dabrafenib,DBNL,False,Membrane trafficking
Q9UJV9,IAP_7638;AZD5582,DDX41,False,Spliceosome
Q9UJW0,Afatinib,DCTN4,False,Chromosome and associated proteins
Q9UJY4,Savolitinib,GGA2,False,Membrane trafficking
Q9UJY5,SB590885;Dabrafenib,GGA1,False,Membrane trafficking
Q9UJZ1,Afatinib;CAY10566;AZD5582;Savolitinib,STOML2,False,Transporters
Q9UK45,TGX221;IAP_7638,LSM7,False,Messenger RNA biogenesis
Q9UK76,Savolitinib,JPT1,False,none
Q9UKA9,TGX221,PTBP2,False,Spliceosome
Q9UKD2,SB590885,MRTO4,False,Ribosome biogenesis
Q9UKF6,Dabrafenib;Nilotinib,CPSF3,False,Transcription machinery
Q9UKK9,Afatinib;IAP_7638;Crizotinib,NUDT5,False,Enzymes
Q9UKL0,Ara-G,RCOR1,False,Chromosome and associated proteins
Q9UKN8,SB590885,GTF3C4,False,Transcription machinery
Q9UKS6,Afatinib;PF-06747775,PACSIN3,False,Membrane trafficking
Q9UKV3,Dabrafenib;TGX221;PLX-4720,ACIN1,False,Messenger RNA biogenesis
Q9UKX7,SB590885,NUP50,False,Messenger RNA biogenesis
Q9UKY7,Savolitinib,CDV3,False,none
Q9ULC3,Afatinib;TGX221;GSK429286A,RAB23,False,Membrane trafficking
